ASSETID;PERIOD;PRICE;CONSTRUCTEDAREA;ROOMNUMBER;BATHNUMBER;HASTERRACE;HASLIFT;HASAIRCONDITIONING;AMENITYID;HASPARKINGSPACE;ISPARKINGSPACEINCLUDEDINPRICE;PARKINGSPACEPRICE;HASNORTHORIENTATION;HASSOUTHORIENTATION;HASEASTORIENTATION;HASWESTORIENTATION;HASBOXROOM;HASWARDROBE;HASSWIMMINGPOOL;HASDOORMAN;HASGARDEN;ISDUPLEX;ISSTUDIO;ISINTOPFLOOR;CONSTRUCTIONYEAR;FLOORCLEAN;FLATLOCATIONID;CADCONSTRUCTIONYEAR;CADMAXBUILDINGFLOOR;CADDWELLINGCOUNT;CADASTRALQUALITYID;BUILTTYPEID_1;BUILTTYPEID_2;BUILTTYPEID_3;DISTANCE_TO_CITY_CENTER;DISTANCE_TO_METRO;DISTANCE_TO_BLASCO;LONGITUDE;LATITUDE
A15811755539886198435;201806;145000;110;3;2;1;1;0;2;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;2005;NA;1;2005;6;23;4;0;0;1;232.650.415.467.375;113.275.482.579.847;139.524.298.920.904;-0.373277792703793;39.490.505.619.519
A18334698729455627590;201806;137000;93;1;1;1;1;1;3;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1995;3;1;1995;8;69;5;0;0;1;208.077.916.025.559;12.049.413.829.309;130.737.783.718.924;-0.375564587351115;394.884.402.310.545
A10332092339476186117;201806;103000;85;3;1;1;1;1;3;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1964;5;1;1964;9;17;5;0;0;1;221.682.657.828.075;0.89431892625879;118.602.655.701.336;-0.371059308464612;394.892.122.372.736
A17269341293269108978;201806;168000;106;3;2;0;1;1;3;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1977;4;1;1977;7;58;4;0;0;1;203.492.520.315.633;117.810.988.571.781;12.633.853.698.522;-0.375417532018039;394.880.225.059.552
A15491817631707212878;201806;130000;85;3;1;0;1;1;3;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;NA;2;1;1970;7;64;6;0;0;1;229.123.087.660.661;128.812.153.744.737;147.551.118.662.761;-0.375528326210258;394.903.312.542.921
A18274211957487306798;201806;254000;115;3;2;0;1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;4;NA;1998;9;131;4;0;0;1;218.816.043.874.664;0.727945384468668;107.149.005.601.829;-0.369269171313983;394.885.861.518.119
A10132939408960701903;201806;140000;135;4;2;0;1;1;3;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1973;3;1;1973;6;13;4;0;0;1;22.347.470.777.328;110.562.377.253.188;132.706.566.954.076;-0.373552248366625;394.897.010.343.716
A17453702639774669302;201806;142000;137;4;2;0;1;0;3;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1979;2;1;1979;6;25;4;0;1;0;230.371.494.672.472;108.452.943.249.619;135.269.092.157.127;-0.372822268929048;394.902.520.842.662
A9846439979056882435;201806;217000;152;3;2;1;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1975;7;15;5;1;0;0;19.954.582.945.031;133.426.142.132.487;135.378.405.288;-0.377430125767092;39.487.680.570.198
A12313112571188466057;201806;273000;149;4;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1993;1;NA;1993;6;24;3;0;0;1;196.615.383.981.891;111.984.657.156.724;118.310.267.161.588;-0.374953346063324;394.873.814.061.393
A9415038387588993037;201806;346000;283;7;3;1;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1973;1;1;1973;6;13;4;0;0;1;226.931.737.361.447;109.666.086.663.482;134.087.317.891.853;-0.373216132688354;394.899.817.170.454
A13176764865916549997;201806;251000;130;3;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;7;1;1998;9;131;4;1;0;0;220.753.156.287.528;0.761552579398677;110.316.956.699.728;-0.369527527979984;394.888.262.287.135
A3144889601419568719;201806;111000;100;3;1;1;1;1;3;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;NA;1;1;1960;5;11;5;0;0;1;229.673.172.449.586;0.959584106540101;127.309.703.679.495;-0.371286045510027;394.899.831.121.381
A17434589325905196523;201806;140000;106;2;2;0;1;1;2;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1961;4;1;1961;5;11;7;0;0;1;21.414.857.584.966;108.036.063.702.667;125.756.735.774.207;-0.373769291651986;394.888.771.332.762
A14627759990682720139;201806;124000;95;3;1;0;1;0;2;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1972;2;2;1972;8;27;6;0;0;1;229.574.467.997.246;121.482.802.535.587;143.038.499.560.076;-0.37455182901015;394.903.272.118.597
A6342898819772216030;201806;133000;71;2;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;2;1;1998;9;131;4;1;0;0;21.920.783.819.036;0.787733155334486;110.790.323.454.242;-0.369948101091997;394.887.726.876.134
A12614232048372781252;201806;202000;120;3;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;3;1;1998;9;131;4;1;0;0;21.431.381.786.001;0.739102663801916;104.732.652.439.805;-0.369699924161641;394.882.625.790.984
A10616978140730910679;201806;95000;85;3;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;4;1;1967;9;28;5;0;0;1;203.656.440.130.545;113.116.097.173.943;123.157.885.490.799;-0.374848322622556;394.880.096.476.434
A10524007913453661472;201806;224000;135;4;2;0;1;1;3;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;2000;2;1;2000;7;22;4;0;0;1;207.372.361.806.716;132.174.894.115.572;138.527.791.870.224;-0.377019708466777;394.883.920.084.893
A1006295182223813276;201806;164000;123;3;2;0;1;1;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;NA;NA;NA;1970;9;34;5;0;0;1;206.125.248.081.292;0.83850254326723;105.206.748.439.179;-0.371297746151339;394.878.212.726.924
A230444963617557185;201806;133000;101;3;2;0;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;NA;6;1;1977;6;25;4;0;0;1;221.145.469.329.954;0.99843671426524;124.617.285.983.972;-0.372367586755078;394.893.589.437.671
A10525058979440588873;201806;345000;222;4;3;1;1;1;3;1;1;1;0;0;1;1;1;1;0;0;0;0;0;0;1995;1;1;1995;9;59;3;0;0;1;210.944.823.159.543;110.649.842.235.548;125.645.886.465.618;-0.374243782541825;394.886.266.022.111
A12886619627185519117;201806;81000;81;3;1;1;1;0;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1963;3;1;1963;7;28;6;0;0;1;212.926.247.618.989;0.988250720996423;11.905.579.771.461;-0.372719634863275;394.886.552.116.202
A15350922481809816452;201806;105000;89;3;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1967;8;1;1967;7;15;5;0;1;0;197.357.932.311.316;11.734.353.740.855;122.573.799.970.069;-0.375565968663918;394.874.763.233.937
A15962858790680845606;201806;145000;135;4;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1979;2;1;1979;6;23;5;0;1;0;232.493.927.512.282;106.377.641.025.491;135.195.198.835.895;-0.372398298028571;394.903.956.465.393
A11542357251230757808;201806;99000;80;3;1;0;1;0;3;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;NA;1;1;1975;7;79;5;0;0;1;221.046.165.442.952;0.997954018467473;124.528.474.043.174;-0.372367925790226;394.893.499.426.658
A16633075528909630509;201806;176000;150;4;2;0;1;1;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1967;4;1;1967;9;37;5;0;0;1;200.051.562.961.385;112.133.064.957.606;120.402.560.380.204;-0.374860515693097;394.876.856.072.639
A6222410451078225637;201806;114000;105;3;2;0;1;0;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1966;4;1;1966;7;14;5;0;1;0;195.083.610.763.535;115.381.822.283.076;119.872.749.735.512;-0.375399510473554;39.487.265.361.834
A17047962744425678405;201806;161000;79;2;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;5;1;1998;9;131;4;1;0;0;212.392.878.934.317;0.713430651590738;101.937.017.441.321;-0.369522205356647;394.880.423.456.287
A16720475838591271962;201806;223000;151;3;2;1;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;1;1975;7;15;5;1;0;0;198.129.657.062.825;126.752.369.631.938;129.788.239.048.836;-0.376667161225288;394.875.642.510.976
A6705894392662423294;201806;130000;137;4;2;0;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1979;2;1;1979;6;25;4;0;1;0;227.370.618.436.264;102.559.084.840.984;129.935.157.285.623;-0.372288482237738;394.899.156.984.876
A5308085874932732790;201806;117000;91;3;1;0;1;0;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1973;3;1;1973;5;16;6;0;1;0;218.336.333.093.757;100.123.093.268.764;12.312.498.696.294;-0.37257388515196;394.891.293.807.916
A5756475343106673492;201806;199000;113;3;2;0;1;0;3;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;NA;3;1;1982;10;23;5;0;0;1;198.001.404.517.383;10.355.129.246.612;113.169.807.444.744;-0.373916775592853;394.874.300.542.955
A2523171150862228997;201806;856000;200;3;2;0;1;1;3;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1981;10;1;1981;14;113;1;0;0;1;121.031.354.122.547;0.439618025166633;0.196522181444751;-0.366971494369667;394.776.875.516.235
A5835767567702028168;201806;370000;157;3;2;0;1;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1980;4;NA;1980;7;29;3;0;0;1;146.429.071.772.929;0.271105562488935;0.241409489150912;-0.361408813041487;394.756.965.609.844
A17675655136133569336;201806;167000;59;1;1;0;1;1;3;0;0;35001;0;1;0;0;1;1;0;0;0;0;0;0;2010;3;1;2010;7;33;4;0;0;1;125.648.921.702.731;0.303477326929781;0.347380004180612;-0.363843297488259;394.752.563.307.671
A17036114197667895791;201806;2,00E+05;88;3;1;0;0;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1900;3;1;1900;5;11;6;0;0;1;12.896.486.391.341;0.319801967871959;0.360865263560947;-0.363247515549871;394.750.266.032.939
A5248960522899390738;201806;450000;147;2;1;1;1;1;3;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;2010;6;1;2010;8;17;2;0;0;1;123.097.428.441.893;0.300514205194274;0.340109427417222;-0.364357783143465;394.754.842.113.844
A17375250100322243139;201806;1196000;280;4;3;0;0;1;3;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1973;3;NA;1973;14;21;7;0;0;1;118.323.101.558.688;0.419744525932798;0.251584558374309;-0.366566203767566;394.770.297.358.293
A5460470441629305472;201806;681000;300;5;4;0;1;1;2;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;NA;8;1;1972;8;33;1;0;0;1;147.824.096.438.226;0.0928981422684423;0.0599797890710135;-0.362843515260995;394.777.200.669.961
A5588381335255364006;201806;282000;107;2;2;0;1;0;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2010;1;1;2010;7;33;4;0;0;1;124.749.538.712.705;0.310358787525925;0.331850838726433;-0.364136770912719;394.754.882.072.279
A1941081779215161817;201806;356000;112;3;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;3;NA;2010;7;33;4;0;0;1;126.568.789.279.162;0.319563544831166;0.32775588607399;-0.363859386853618;3.947.544.588
A3519577766198842122;201806;419000;192;4;2;1;1;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1970;2;NA;1970;7;15;3;0;0;1;147.356.256.699.994;0.0971387943153955;0.0653509298886347;-0.362868445239194;39.477.675.588.911
A3129240254072515013;201806;281000;100;2;1;0;1;1;3;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1975;4;1;1975;6;13;2;0;0;1;134.494.328.624.474;0.225040599708608;0.18604557269906;-0.364012692896486;394.769.267.963.797
A12777504560593723177;201806;177000;130;3;2;0;1;1;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;NA;1;1;1968;9;19;4;0;1;0;157.771.702.875.902;0.284195282037556;0.30075196164405;-0.359336552102697;394.745.504.197.179
A5097941871193656919;201806;156000;80;3;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1940;4;NA;1940;5;11;6;0;1;0;138.077.644.132.254;0.357926011919104;0.342029233452599;-0.361985645971243;394.748.898.590.632
A15634936877601402560;201806;389000;167;4;2;0;1;1;3;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1980;2;1;1980;8;29;6;0;0;1;126.889.478.479.287;0.285187884987954;0.468251418445471;-0.362881486679266;394.739.462.534.195
A13036458194748389982;201806;256000;117;4;2;0;1;0;2;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1932;4;1;1932;4;9;6;0;0;1;117.546.806.728.439;0.363845594672355;0.293355463763391;-0.365951519904964;394.763.761.812.613
A15348798719095848291;201806;205000;105;4;2;0;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1951;4;2;1951;9;34;5;0;0;1;13.812.587.084.606;0.2461408214745;0.25008921502835;-0.362711371150511;394.759.873.841.649
A13131671768142966055;201806;204000;80;3;1;0;0;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1900;3;1;1900;5;11;6;0;0;1;138.850.133.674.439;0.282355618788372;0.283538274576439;-0.362331108740062;394.755.913.763.387
A5707343769168741197;201806;197000;88;3;1;0;0;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1900;3;1;1900;5;11;6;0;0;1;131.594.388.122.124;0.341602079132078;0.360541013040003;-0.362888154145675;394.750.004.311.983
A2239211844211890153;201806;368000;131;3;2;0;1;1;2;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1976;NA;1;1976;8;15;2;0;1;0;160.829.737.019.317;0.288300452880122;0.275621843046287;-0.35903938737628;394.747.238.419.604
A15553040054088192980;201806;437000;194;4;3;0;1;1;3;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;NA;5;1;1950;8;16;5;0;0;1;130.835.815.240.727;0.328585944685542;0.389038632615927;-0.362806123232777;39.474.710.288.889
A16536910339294406048;201806;333000;126;3;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2010;NA;NA;2010;7;8;3;0;0;1;150.854.365.551.637;0.0624349843448305;0.0426158735569667;-0.36253609074936;394.778.572.301.584
A9654141871224371828;201806;147000;93;4;1;0;1;0;2;0;0;1;1;0;0;1;1;1;0;0;0;0;0;0;1959;1;NA;1959;8;16;6;0;1;0;158.330.587.929.003;0.336457178033117;0.216215862940532;-0.359786892715976;394.755.516.168.275
A17154998837580337904;201806;438000;158;3;1;1;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;2010;6;1;2010;7;33;4;0;0;1;119.380.623.464.273;0.269904524454862;0.371188071759076;-0.36473589905511;39.475.321.619.996
A11386910597570555193;201806;966000;335;5;4;1;1;1;3;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;1977;2;1;1977;9;28;1;0;1;0;127.447.281.748.604;0.342045078949984;0.162530248805355;-0.365812061169333;394.776.072.221.225
A7252468662592643247;201806;506000;155;4;3;1;1;1;3;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;1981;1;1;1981;14;102;1;0;1;0;134.725.902.809.066;0.366391160139156;0.0638188917212753;-0.36607225918144;394.787.211.992.386
A17458489440691650602;201806;681000;300;5;4;0;1;1;2;1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;NA;8;1;1970;8;15;4;0;0;1;152.600.685.140.402;0.0485701875640142;0.0698553523349237;-0.362157568349193;394.777.225.155.414
A13651123409879484809;201806;686000;240;4;3;1;1;1;3;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;NA;4;1;1975;14;21;7;0;0;1;118.748.978.780.047;0.41987521824853;0.245816673394541;-0.366597990924057;394.771.115.351.609
A5702045656613389679;201806;2,00E+05;85;3;1;0;1;0;3;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1964;8;1;1964;8;57;7;0;0;1;122.406.853.359.327;0.33950603286711;0.301770327016171;-0.364918110167144;394.760.374.451.322
A2233080027053720727;201806;181000;92;4;2;1;1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1968;3;NA;1968;8;15;2;0;0;1;160.523.215.522.414;0.304919912532035;0.263797436716287;-0.359139146894022;394.748.522.318.444
A398371338540314905;201806;416000;121;2;1;1;1;1;3;0;0;35001;0;0;0;0;1;1;0;0;0;1;0;0;2010;6;1;2010;5;11;3;0;0;1;120.709.531.835.283;0.26836385464847;0.37268576203794;-0.364461574168595;394.751.982.846.138
A8145313010324879357;201806;282000;100;2;1;0;1;1;3;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1975;4;1;1975;6;13;2;0;0;1;134.734.546.850.975;0.225393586605783;0.164269253390666;-0.364201642132672;394.771.563.016.358
A1294631476268227874;201806;169000;131;2;2;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1968;1;NA;1968;9;19;4;0;1;0;156.230.249.856.106;0.367220534967079;0.253441914477427;-0.359847309655116;39.475.183.630.008
A6518828234317431376;201806;688000;170;4;3;1;1;1;3;0;0;30001;0;0;0;0;0;1;0;1;0;0;0;0;NA;3;1;1977;14;85;1;0;0;1;135.853.287.930.495;0.305632334736573;0.0721602105204227;-0.365422443678816;394.783.821.526.224
A4162531630415578301;201806;437000;125;1;1;1;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2010;6;1;2010;7;33;4;0;0;1;116.525.326.780.773;0.232386526602596;0.408324989422484;-0.364875890372719;394.750.004.786.506
A17124026921188516210;201806;420000;125;2;1;1;1;0;3;0;0;35001;0;0;1;0;0;1;0;0;0;1;0;0;2010;6;1;2010;7;17;4;0;0;1;120.341.822.882.073;0.285159203139666;0.356560682601509;-0.364718847105372;394.754.653.736.952
A11826305649481841346;201806;201000;120;5;2;1;1;0;3;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1966;1;1;1966;8;32;4;0;1;0;16.327.466.608.675;0.492839102711706;0.938969699823924;-0.357760154095694;394.679.832.288.793
A4479417417334675668;201806;179000;77;2;1;0;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1950;3;1;1950;7;77;5;0;0;1;136.976.009.331.789;0.397972540554148;0.843719474606639;-0.360679370510347;394.697.792.499.703
A10619280056590012751;201806;169000;120;3;1;0;1;1;3;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;NA;1;2;1964;9;32;6;0;0;1;198.640.084.589.451;0.32290828808027;0.339976261839774;-0.353786309269591;39.472.550.341.632
A10599984504212608455;201806;132000;95;2;1;1;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1965;1;1;1965;9;37;5;0;0;1;167.005.737.806.667;0.82825782649745;12.595.023.038.384;-0.35819907679018;394.649.842.762.464
A6490672082743713397;201806;320000;120;3;2;0;1;1;3;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1986;3;1;1986;14;127;4;0;0;1;180.976.768.345.354;0.150405471733406;0.365677910994866;-0.355988172190951;394.730.328.809.787
A13212073540758924602;201806;5,00E+05;110;2;2;0;1;1;2;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;1982;5;1;1982;14;127;4;0;0;1;181.645.293.161.548;0.178837598092936;0.317501257997524;-0.356050717249918;394.735.297.861.013
A5508219666250570706;201806;162000;95;4;2;0;1;0;2;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1967;5;1;1967;9;34;5;0;0;1;174.708.726.483.866;0.853650931538843;126.083.494.999.457;-0.357359879370414;394.647.399.769.704
A8002354880425762988;201806;243000;71;2;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;2;1;2001;8;17;3;1;0;0;17.436.925.687.901;0.300108837488593;0.695355397231721;-0.356328489183865;394.698.785.460.481
A4567000990076782230;201806;564000;202;4;3;1;1;1;3;0;0;45001;0;1;1;1;0;1;0;0;0;0;0;0;1990;5;1;1990;8;70;3;0;0;1;146.433.775.714.912;0.507864521677364;0.977677348718471;-0.359706038170156;394.681.625.867.123
A16162706872093182764;201806;144000;87;2;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1973;1;1;1973;9;17;6;0;0;1;183.177.438.562.798;0.468842826893483;0.815915678472236;-0.355371324126884;394.684.513.994.794
A604437527687114627;201806;261000;72;2;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;3;1;2001;8;17;3;1;0;0;17.395.603.530.886;0.302377746309176;0.70063846561172;-0.356376305933064;394.698.435.987.458
A17287970468113534304;201806;171000;83;3;1;0;1;1;3;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;1930;3;1;1930;4;9;5;0;0;1;169.765.875.930.155;0.712842934432072;113.123.343.406.987;-0.357474761428187;394.660.038.180.197
A17528009250861081905;201806;181000;66;3;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1950;2;1;1950;7;77;5;0;1;0;135.240.012.827.034;0.421216154293979;0.863061589998191;-0.360882241948942;394.696.397.169.003
A17250173649710135564;201806;126000;123;1;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;-1;1;1990;8;70;3;0;0;1;142.490.787.132.835;0.552459251257091;102.049.635.147.669;-0.360215951111884;39.467.894.898.565
A122487461294539014;201806;195000;66;1;1;1;1;1;2;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1968;8;1;1968;8;16;5;0;0;1;165.474.030.624.796;0.471169578937661;0.908933568589897;-0.357473946212575;394.681.749.141.935
A12611348771413728373;201806;212000;103;2;2;0;1;0;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;5;1;2018;8;17;6;1;0;0;181.587.209.404.791;0.472644406769671;0.820825289982096;-0.355557474370535;394.684.466.268.003
A15502666271394905993;201806;178000;84;3;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;3;1;2001;9;54;3;0;0;1;170.592.083.412.183;0.382046215579174;0.798317762769567;-0.356790899607499;394.690.242.225.319
A4509321403429404125;201806;115000;105;3;1;0;1;1;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;NA;6;2;1964;8;32;6;0;1;0;199.318.028.541.921;0.335921311835836;0.382707637760136;-0.353627800418287;39.472.132.328.963
A14261944851254723238;201806;152000;74;3;2;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1968;4;NA;1968;9;33;5;0;0;1;205.702.631.473.348;0.426556613180745;0.110771886259532;-0.353542836712257;394.746.798.735.815
A14297389422925719468;201806;123000;110;4;1;0;1;1;3;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;NA;6;2;1964;8;32;6;0;1;0;192.206.521.644.321;0.257475506447683;0.357719565657603;-0.354552134595189;394.725.857.955.403
A5056117294254365538;201806;97000;57;0;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;NA;1;1;2018;8;17;6;1;0;0;182.686.200.126.655;0.483324699643191;0.835839289166701;-0.355447480905057;39.468.281.965.926
A3464226061344617550;201806;291000;120;2;2;0;1;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2007;3;1;2007;6;18;3;0;0;1;169.363.568.958.687;0.354192053674535;0.779467569496571;-0.356921397556938;394.692.614.186.866
A14373087974357886298;201806;399000;174;5;3;1;1;0;3;1;1;1;1;0;0;1;0;1;0;1;0;0;0;0;1980;8;1;1980;16;228;4;0;1;0;166.150.227.224.788;0.0807706396636598;0.403396388347029;-0.357775343579961;394.731.095.648.889
A2118432162594904399;201806;156000;84;1;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;4;1;2018;8;17;6;1;0;0;181.227.000.677.233;0.436032963182317;0.783632280470388;-0.355567403505929;394.687.981.947.794
A3682280179128688047;201806;138000;99;2;1;0;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;NA;5;1;1965;9;37;5;0;0;1;169.530.910.364.163;0.801565231500268;122.372.839.842.341;-0.357795394744087;394.652.093.271.787
A14332140955363311696;201806;121000;110;4;1;0;1;1;3;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;NA;6;2;1964;8;32;6;0;1;0;191.182.161.213.107;0.253340424325198;0.396104170493054;-0.354600620734412;394.722.265.487.394
A11316514342832408073;201806;374000;138;3;2;0;1;1;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1960;4;NA;1960;9;18;5;0;0;1;131.336.470.095.411;0.353388387994687;0.631989381764281;-0.361627571125363;394.720.619.839.564
A6075251675317289329;201806;893000;180;5;2;0;1;1;2;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1972;9;1;1972;8;29;6;0;0;1;204.467.209.369.744;0.453886341550548;0.0660332924849264;-0.353979761048291;394.754.195.327.591
A5984168446690799695;201806;148000;71;2;1;0;0;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;NA;1;1;1965;8;17;6;0;0;1;178.133.087.323.082;0.571949690586685;0.947714212353593;-0.356120627053261;394.673.873.964.092
A14227194202449576011;201806;183000;105;3;1;0;1;0;3;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1973;2;1;1973;6;37;4;0;0;1;176.421.811.676.941;0.138809359312087;0.513963674814985;-0.3562374263011;394.716.692.193.457
A10601243582486859551;201806;125000;92;3;2;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1963;1;1;1963;9;36;6;0;1;0;178.364.482.534.647;0.130151130126397;0.465514203265964;-0.356082039490903;394.720.890.962.166
A9710012604848701224;201806;169000;114;4;2;0;1;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1975;6;1;1975;9;17;5;0;0;1;18.133.716.081.269;0.47984105169661;0.830312565372384;-0.355595382111104;394.683.664.104.693
A1307147273595228300;201806;152000;100;3;2;0;1;0;3;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1960;5;1;1960;7;15;5;0;0;1;197.604.553.624.621;0.315600355769504;0.254974333961094;-0.354124171704205;394.734.499.022.542
A6928365520458762108;201806;164000;80;3;1;0;1;1;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;3;NA;1948;4;13;8;0;0;1;152.464.160.779.382;0.142008188055793;0.53409599065679;-0.359188384700792;394.723.218.866.535
A7470103690033704722;201806;112000;116;3;1;0;1;0;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1966;2;1;1966;8;17;6;0;1;0;172.929.788.100.285;0.449149430616344;0.85001047359598;-0.35656883542058;394.684.426.101.056
A1579016425219756170;201806;288000;120;1;1;1;1;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;NA;11;1;1986;14;127;4;0;0;1;179.728.295.794.769;0.14938872185817;0.349666940108903;-0.356200312239682;39.473.262.926.637
A7619796058676525607;201806;272000;123;2;2;0;1;1;3;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;NA;3;1;2007;6;18;3;0;0;1;17.345.975.145.154;0.368560799154344;0.767703454736425;-0.35644695952407;394.692.055.833.065
A17363233412616336492;201806;156000;49;0;1;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;4;1;2001;8;17;3;1;0;0;171.272.602.465.956;0.290912531742653;0.70931448538847;-0.35668884318078;394.698.777.344.384
